Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2022,Australia,Brandon Franklin,david71@example.net,7027 9468,Inquiring about Events,"(33,)",No,/index.html,221.38853890340476,PayPal,Failed,8
2022,Australia,Ryan Prince,jackieedwards@example.org,+61337231191,Inquiring about Events,"(21,)",No,/prototype.php,381.43072791446076,Bank Transfer,Pending,7
2023,Germany,Michael Mora,jose35@example.org,+49(0)7698231346,Inquiring about Events,"(33,)",Yes,/index.html,451.96874686164995,Bank Transfer,Failed,5
2024,Brazil,Scott Moon,robertcook@example.com,(041) 5098-7239,Inquiring about Events,"(28,)",Yes,/scheduledemo.php,208.22189888861806,Bank Transfer,Failed,4
2023,Brazil,Scott Rowe,wespinoza@example.net,+55 31 9252 5108,Scheduled Demo,"(41,)",Yes,/scheduledemo.php,351.0653092021977,Bank Transfer,Failed,6
2024,Portugal,Ronald Shepherd,darrell19@example.org,416-343-6960,Scheduled Demo,"(1,)",Yes,/images/events.jpg,222.90258932238027,Credit Card,Pending,8
2022,Portugal,John Webb,dunnelizabeth@example.net,442.415.7990x785,Chatting with Sales Representative,"(35,)",Yes,/images/events.jpg,263.1239447649583,Debit Card,Pending,7
2025,India,Heather Jackson,olivia05@example.com,2237099520,Chatting with Sales Representative,"(44,)",No,/scheduledemo.php,403.0789296612355,Credit Card,Pending,6
2022,UK,Nicole Wheeler,maryholloway@example.net,498-532-4994,Inquiring about Events,"(53,)",No,/images/events.jpg,100.73455592706084,PayPal,Failed,8
2024,Germany,Thomas Hall,jtaylor@example.net,05268 55533,Software Assistance,"(17,)",Yes,/prototype.php,143.9581704063066,Credit Card,Pending,6
2025,Netherlands,William Gonzalez,sflores@example.com,+1-620-354-3111x059,Inquiring about Events,"(36,)",No,/event.php,490.74911720280494,Debit Card,Resolved,5
2024,Brazil,Jennifer Williams,paul64@example.net,0500 835 1491,Scheduled Demo,"(49,)",No,/index.html,209.02143520218004,Credit Card,Pending,4
2022,India,Barbara Martinez,lpearson@example.net,+912990029509,Software Assistance,"(51,)",Yes,/scheduledemo.php,136.4235551615264,Debit Card,Resolved,7
2022,Zambia,Christopher Cox,jjohnson@example.org,788-317-7223,Inquiring about Events,"(7,)",No,/prototype.php,188.17772885508066,Debit Card,Pending,6
2025,Brazil,William Thompson,holtalice@example.org,+55 71 2266 6533,Scheduled Demo,"(21,)",No,/event.php,277.6296929460241,Credit Card,Resolved,5
2023,UK,Manuel White,aprilknight@example.org,549.815.3445,Prototyping solutions,"(39,)",No,/scheduledemo.php,244.30183484015674,Credit Card,Resolved,8
2024,China,Adrian Simmons,palmermarissa@example.org,15997098820,Inquiring about Events,"(17,)",Yes,/prototype.php,374.827061928968,Debit Card,Resolved,7
2024,UK,Wanda Le,thomasdarrell@example.org,2687389963,Software Assistance,"(51,)",Yes,/index.html,208.74404130627275,Bank Transfer,Pending,7
2025,France,William Johnson,dorothy87@example.net,0547619991,Scheduled Demo,"(12,)",No,/prototype.php,465.5809478955487,Bank Transfer,Pending,4
2022,Jamaica,Raymond Sharp,lowens@example.org,771-589-7019,AI-Powered Virtual Assistant,"(41,)",Yes,/event.php,445.2272916241366,Credit Card,Resolved,4
2025,Japan,Jodi Chung,fmendez@example.net,080-8964-2417,Prototyping solutions,"(43,)",No,/images/events.jpg,317.22479827257905,Debit Card,Pending,8
2022,Netherlands,Diane Wallace,shannonellis@example.com,+1-999-717-2397,Chatting with Sales Representative,"(43,)",Yes,/scheduledemo.php,383.60916907833445,Debit Card,Failed,6
2024,Zambia,Roger Sanchez DDS,kevin19@example.net,(778)645-4951x21479,Prototyping solutions,"(54,)",Yes,/event.php,149.30259737285724,Debit Card,Resolved,7
2023,Zimbabwe,Katherine Joseph,nunezvictoria@example.net,485.764.2344x60074,Chatting with Sales Representative,"(20,)",No,/event.php,367.69574876781934,Credit Card,Failed,4
2024,Japan,Bobby Gonzalez,james15@example.net,070-0945-3034,Inquiring about Events,"(11,)",Yes,/images/events.jpg,230.37953561981098,Credit Card,Pending,6
2025,China,Todd Thomas,maryjohnson@example.net,14583569193,Chatting with Sales Representative,"(35,)",No,/index.html,163.33033696479632,Bank Transfer,Resolved,5
2023,Netherlands,John Miller,emily20@example.net,393.445.2851,Inquiring about Events,"(18,)",No,/prototype.php,461.56010144045484,Credit Card,Failed,5
2025,France,Brandi Medina,dawndouglas@example.com,0246879089,Software Assistance,"(49,)",No,/scheduledemo.php,109.67766076684468,Debit Card,Pending,8
2022,Jamaica,Michael Howell,vgordon@example.org,811-614-9478,Chatting with Sales Representative,"(52,)",Yes,/event.php,222.17549426473724,Credit Card,Resolved,8
2025,China,Stanley Davis,lstewart@example.org,18622461206,AI-Powered Virtual Assistant,"(4,)",Yes,/event.php,182.47624887537,Credit Card,Pending,6
2023,Zambia,Karen Frazier,lisacollins@example.net,001-319-728-3233x661,Prototyping solutions,"(14,)",No,/index.html,410.4222981367761,Credit Card,Resolved,8
2022,Jamaica,Sarah Harvey,scottboyd@example.com,496-695-5683x179,Inquiring about Events,"(37,)",Yes,/scheduledemo.php,183.6409825085803,Bank Transfer,Failed,7
2025,USA,Paul Ortega,denise19@example.org,+1-753-715-6249x384,Inquiring about Events,"(7,)",Yes,/scheduledemo.php,411.7393272021821,PayPal,Failed,5
2023,India,Joseph Henson,williamskevin@example.org,7512335115,Chatting with Sales Representative,"(23,)",Yes,/images/events.jpg,412.6178817663191,Credit Card,Pending,8
2023,France,Deborah Harrison,jmann@example.com,+33 (0)3 66 96 24 55,Software Assistance,"(4,)",No,/prototype.php,399.3525947165352,Bank Transfer,Failed,5
2023,Brazil,Eric Salazar,cschwartz@example.com,+55 (041) 2096-9442,Scheduled Demo,"(32,)",Yes,/scheduledemo.php,341.7388963058596,Debit Card,Pending,5
2022,Australia,Brian Torres,jenniferhurley@example.net,0494.055.998,Software Assistance,"(57,)",No,/prototype.php,401.5128130089632,Debit Card,Failed,7
2023,UK,Robin Williams,williamsjessica@example.com,001-405-848-3846,Scheduled Demo,"(37,)",Yes,/scheduledemo.php,241.1626333273669,Credit Card,Failed,4
2022,Zambia,Gabriel Rivera,qphillips@example.net,690-737-1956x241,Software Assistance,"(30,)",Yes,/index.html,230.58902551650195,PayPal,Failed,7
2024,Spain,Rachel Mccarthy,regina30@example.org,584.450.5351,Inquiring about Events,"(52,)",Yes,/event.php,359.3927931316497,Debit Card,Resolved,4
2024,Canada,Ricky James,pruittandrew@example.net,266-659-6326,Prototyping solutions,"(13,)",No,/prototype.php,303.2524563950825,Debit Card,Resolved,4
2025,Germany,Collin Martinez,hectorayala@example.org,01281 536111,Inquiring about Events,"(37,)",Yes,/prototype.php,345.33962090252993,PayPal,Resolved,4
2025,UK,Kimberly Fields,browndustin@example.org,6295525850,Inquiring about Events,"(29,)",No,/scheduledemo.php,115.77566950021287,Bank Transfer,Failed,6
2023,Portugal,Christina King,brandonchen@example.com,834.627.0815x963,Scheduled Demo,"(27,)",Yes,/event.php,389.40164698218894,Debit Card,Pending,6
2025,Russia,Angela Montoya,bcannon@example.com,+7 (679) 424-76-73,Inquiring about Events,"(60,)",No,/scheduledemo.php,100.85451593074772,Debit Card,Pending,7
2025,Japan,Hunter Terry,mhuber@example.com,48-8389-2707,Inquiring about Events,"(17,)",Yes,/index.html,134.10698369332664,PayPal,Pending,6
2022,Spain,Robert Robinson,ortizjennifer@example.net,248-722-5976x475,Software Assistance,"(13,)",Yes,/images/events.jpg,494.0280182224154,Debit Card,Resolved,5
2025,Germany,Shelly Fitzgerald,rodriguezrobert@example.net,(09684) 11474,Software Assistance,"(44,)",Yes,/prototype.php,172.6946019480966,Bank Transfer,Resolved,8
2025,Japan,Gina Stafford,stephaniebrown@example.com,25-0734-6419,Software Assistance,"(58,)",Yes,/scheduledemo.php,433.39394825610555,PayPal,Resolved,6
2024,Jamaica,Debra Johnson,zgibson@example.net,(430)309-6738,AI-Powered Virtual Assistant,"(22,)",Yes,/images/events.jpg,406.28072878174186,Debit Card,Pending,7
2023,Spain,David Kennedy,michael25@example.com,(741)882-6219,Inquiring about Events,"(48,)",No,/images/events.jpg,216.39127054382166,PayPal,Resolved,7
2023,India,Stephanie Hubbard,ybuck@example.com,03301420761,AI-Powered Virtual Assistant,"(12,)",No,/prototype.php,135.61286889231465,Credit Card,Pending,5
2022,France,Douglas Watkins,melody14@example.net,0278704019,Prototyping solutions,"(12,)",Yes,/prototype.php,399.8880034744693,Bank Transfer,Pending,4
2024,USA,Michael Berger,greenlaurie@example.com,(229)412-7449,Inquiring about Events,"(51,)",No,/images/events.jpg,120.03826600633829,Debit Card,Pending,8
2025,China,Courtney Vargas,joe89@example.org,18984348730,AI-Powered Virtual Assistant,"(32,)",No,/scheduledemo.php,183.4707402834546,Bank Transfer,Failed,4
2023,UK,Dawn Taylor,kristinhiggins@example.org,001-333-276-5591x25836,Prototyping solutions,"(49,)",No,/scheduledemo.php,347.82583239475946,Credit Card,Failed,6
2022,India,Casey Ingram,bakerpatrick@example.org,+915503643368,AI-Powered Virtual Assistant,"(49,)",Yes,/images/events.jpg,246.88242359809692,Debit Card,Pending,8
2025,Canada,Mary Taylor,lawrence30@example.org,1-658-930-5841,Inquiring about Events,"(41,)",Yes,/index.html,401.27884300514353,Debit Card,Resolved,6
2024,UK,Stephanie Sanchez,nicole11@example.com,(227)885-2077x755,Chatting with Sales Representative,"(8,)",Yes,/prototype.php,361.9092088826965,Debit Card,Failed,5
2023,Zambia,Jonathon Williams,xjacobs@example.org,476-821-1266,Prototyping solutions,"(28,)",Yes,/images/events.jpg,429.00722919436697,Bank Transfer,Pending,8
2025,China,Kelly Spencer,christopherunderwood@example.com,13740917866,Inquiring about Events,"(9,)",No,/scheduledemo.php,250.08210491145007,Debit Card,Resolved,6
2025,Germany,Mary Franco,paulyoung@example.com,+49 (0) 0516 457913,Prototyping solutions,"(58,)",Yes,/prototype.php,269.3804420580602,PayPal,Failed,5
2023,Canada,John Clements,kimberlydixon@example.net,410.045.8843,AI-Powered Virtual Assistant,"(40,)",Yes,/images/events.jpg,408.48417094750744,Bank Transfer,Resolved,6
2022,Jamaica,Stephen Carr,jamiesingleton@example.org,723-245-2154,Chatting with Sales Representative,"(40,)",Yes,/images/events.jpg,306.2708867699517,PayPal,Pending,6
2022,France,Nicole Smith,shawnthornton@example.com,+33 (0)2 96 49 97 41,Software Assistance,"(11,)",No,/scheduledemo.php,388.9000676920781,PayPal,Failed,6
2022,Australia,Mrs. Sara Berger,gpeterson@example.net,+61.7.5989.8331,Scheduled Demo,"(34,)",No,/event.php,464.08901353168653,PayPal,Failed,8
2022,Zimbabwe,David Ward,potternicole@example.net,490-793-5648,Scheduled Demo,"(20,)",No,/prototype.php,432.12324202969745,Credit Card,Failed,5
2022,Portugal,Kari Copeland,robertlee@example.com,(590)920-5987x34230,Prototyping solutions,"(31,)",Yes,/index.html,164.18440876023698,Credit Card,Resolved,7
2022,Zimbabwe,Kevin Medina,brettanderson@example.net,943.483.8865x0154,AI-Powered Virtual Assistant,"(30,)",Yes,/prototype.php,388.9474102225405,Bank Transfer,Failed,5
2025,Russia,Timothy Moore,thomas42@example.org,84191394628,Prototyping solutions,"(36,)",No,/images/events.jpg,424.5166348743736,PayPal,Pending,8
2022,Canada,Kim Walker,fhodges@example.net,449.099.3844,Chatting with Sales Representative,"(21,)",Yes,/images/events.jpg,194.70208619342438,Debit Card,Resolved,6
2024,Jamaica,Virginia Sullivan,kevin96@example.net,2863400672,Software Assistance,"(3,)",Yes,/index.html,381.139602664472,Credit Card,Resolved,7
2023,Germany,Kenneth Freeman,tjones@example.org,+49 (0) 2358 323638,Prototyping solutions,"(13,)",No,/images/events.jpg,427.73749152189964,PayPal,Resolved,6
2022,India,David Mckay,harrisonkimberly@example.org,+919848980365,Software Assistance,"(46,)",Yes,/index.html,269.0526010140393,Debit Card,Failed,8
2023,Russia,Angela Morales,jodirasmussen@example.net,8 884 858 57 71,Inquiring about Events,"(18,)",Yes,/prototype.php,450.1638717824604,Debit Card,Pending,8
2024,Netherlands,Brooke Thompson,zfowler@example.net,(835)945-0805,Scheduled Demo,"(1,)",Yes,/index.html,495.3031210627175,Debit Card,Resolved,6
2023,Jamaica,Heather Ellis,zwilson@example.org,457-633-1908x14893,Inquiring about Events,"(24,)",Yes,/index.html,104.93454799912807,Bank Transfer,Pending,5
2022,Russia,Mitchell Morales,jcross@example.net,85025471883,Prototyping solutions,"(47,)",No,/images/events.jpg,404.8251418860133,PayPal,Resolved,4
2025,UK,Juan Patterson,ritaibarra@example.net,465-376-2284,Scheduled Demo,"(56,)",Yes,/index.html,314.78233119344384,Bank Transfer,Failed,6
2023,Netherlands,Amy Moon,ayoung@example.org,939.508.0692x778,Prototyping solutions,"(23,)",No,/images/events.jpg,148.09123894371584,Debit Card,Failed,7
2025,Jamaica,Bruce Fry,jerry97@example.org,562.398.8128x52203,Prototyping solutions,"(8,)",Yes,/event.php,322.922503462019,Credit Card,Pending,8
2025,Brazil,Jason Mason,dpage@example.com,0300 684 8696,Scheduled Demo,"(27,)",No,/images/events.jpg,266.0752782444539,Bank Transfer,Pending,6
2023,Australia,Brian Foster,richardsonnicholas@example.net,+61 492 595 166,Scheduled Demo,"(11,)",No,/images/events.jpg,475.07928535277057,Debit Card,Pending,4
2023,Portugal,Megan Cortez,derrick24@example.com,(596)721-1984x95282,Chatting with Sales Representative,"(29,)",No,/event.php,472.87134660055415,Credit Card,Failed,4
2025,France,Kevin Reyes,devin01@example.net,+33 (0)5 35 19 18 76,AI-Powered Virtual Assistant,"(54,)",No,/scheduledemo.php,394.69511285434044,Bank Transfer,Failed,6
2025,Zimbabwe,Kathleen Nelson,stephaniemeyers@example.com,(257)397-4691x073,Software Assistance,"(3,)",No,/event.php,356.38804463011303,Bank Transfer,Resolved,4
2023,Brazil,Edward Lewis,adammckinney@example.com,+55 (081) 6246-0665,AI-Powered Virtual Assistant,"(36,)",Yes,/images/events.jpg,367.2010558591106,Bank Transfer,Resolved,4
2025,Zimbabwe,Kevin Fischer,campospatrick@example.net,200-979-0570x29784,Prototyping solutions,"(36,)",No,/index.html,168.79569757153408,PayPal,Resolved,8
2025,Spain,James Miller,mullinselizabeth@example.com,536-827-9229,Inquiring about Events,"(23,)",Yes,/scheduledemo.php,268.47338034583,Debit Card,Resolved,4
2025,Japan,Brian Lyons,marchopkins@example.net,090-0970-4190,Chatting with Sales Representative,"(3,)",No,/images/events.jpg,329.2915010962191,PayPal,Resolved,4
2023,Brazil,Miguel Johnson,jennifer67@example.org,71 7399 2795,Scheduled Demo,"(28,)",No,/images/events.jpg,412.1762672824359,PayPal,Resolved,4
2024,Germany,Katherine Barnes,smithangela@example.org,+49(0)8931 36433,Software Assistance,"(45,)",Yes,/event.php,376.26903082385184,Bank Transfer,Resolved,4
2024,Jamaica,Alexander Terry,jessicasmith@example.com,+1-369-540-4427x1548,Chatting with Sales Representative,"(43,)",No,/index.html,416.7435236866101,PayPal,Resolved,6
2024,UK,Susan Gutierrez,marilynpowell@example.org,2034388091,AI-Powered Virtual Assistant,"(7,)",No,/scheduledemo.php,290.03841979294475,Credit Card,Pending,4
2022,Netherlands,Evan Gonzales,davidevans@example.org,484-413-4812x8925,Chatting with Sales Representative,"(20,)",Yes,/prototype.php,300.1024154934546,PayPal,Pending,5
2024,Brazil,Sarah Bell,laurariley@example.com,0500 542 6995,AI-Powered Virtual Assistant,"(22,)",No,/prototype.php,454.1369407800381,Credit Card,Failed,7
2023,Zimbabwe,Bryan Dunn,paulmurphy@example.org,(640)398-6489x15322,Chatting with Sales Representative,"(36,)",Yes,/index.html,418.9162930207191,Debit Card,Pending,8
2023,Japan,Emily Chandler,jennifer36@example.net,070-4295-5694,AI-Powered Virtual Assistant,"(57,)",No,/index.html,179.38042224677204,Credit Card,Pending,7
2023,USA,Brandon Donovan MD,lindajones@example.com,001-947-739-4323,Software Assistance,"(31,)",Yes,/scheduledemo.php,271.6473554694235,Debit Card,Failed,5
2024,India,Brandon Conley,heidi76@example.com,09978204772,Software Assistance,"(46,)",Yes,/scheduledemo.php,406.7789141700228,Credit Card,Pending,5
2025,France,David Ewing,krichards@example.net,04 32 36 08 92,Software Assistance,"(54,)",No,/index.html,363.4527532116034,Bank Transfer,Resolved,8
2024,Zambia,Linda White,mcculloughandrew@example.net,377-919-5283x45026,AI-Powered Virtual Assistant,"(12,)",Yes,/scheduledemo.php,498.02402569001265,Debit Card,Failed,6
2024,Portugal,Tina Allen,turnerjake@example.org,001-575-904-1259,Software Assistance,"(32,)",No,/images/events.jpg,365.86897634911014,Debit Card,Failed,6
2022,Zambia,Nicole Orr,torreskrystal@example.net,001-418-201-7891,Inquiring about Events,"(50,)",No,/images/events.jpg,191.0483792518356,PayPal,Resolved,4
2024,Russia,William Stone,williamskathleen@example.org,8 141 051 72 44,AI-Powered Virtual Assistant,"(34,)",Yes,/prototype.php,174.24041851793856,PayPal,Failed,8
2022,USA,Brian Clark,andrea46@example.net,001-498-208-0423x3682,Chatting with Sales Representative,"(29,)",No,/prototype.php,227.19081864511185,Bank Transfer,Pending,5
2023,Jamaica,Jennifer Wilkerson,ibarramelissa@example.com,404.246.5055x3501,Software Assistance,"(29,)",Yes,/prototype.php,171.86062665613082,Debit Card,Pending,5
2024,Spain,Samantha Brown,rodriguezthomas@example.net,693.493.1957x0576,Chatting with Sales Representative,"(57,)",Yes,/event.php,420.4416656742261,Bank Transfer,Pending,8
2022,Russia,Kirsten Wilson,theresa28@example.org,+7 562 114 91 61,Software Assistance,"(54,)",Yes,/event.php,159.199731790134,Bank Transfer,Resolved,6
2025,Brazil,Michael Wiley,sullivanomar@example.org,(084) 4154-0086,Prototyping solutions,"(25,)",No,/scheduledemo.php,425.47197388474984,Credit Card,Pending,4
2025,UK,Craig Davis,fredericksmith@example.org,320-323-4008x402,Prototyping solutions,"(11,)",Yes,/event.php,362.74480097579027,PayPal,Pending,6
2023,Spain,Danielle Glenn,tuckerjoseph@example.net,+1-768-347-2181,Scheduled Demo,"(42,)",Yes,/event.php,265.67135509886396,PayPal,Failed,6
2024,USA,Jennifer Suarez,bruce15@example.com,319.378.0734x6308,AI-Powered Virtual Assistant,"(19,)",No,/index.html,167.45010718946565,Debit Card,Failed,8
2022,Russia,Julie Morrison,kimberly46@example.net,8 (907) 646-8516,Inquiring about Events,"(43,)",Yes,/images/events.jpg,302.3443063412234,PayPal,Failed,6
2022,Portugal,Michelle Butler,qwhite@example.org,001-904-394-0560x31800,AI-Powered Virtual Assistant,"(46,)",Yes,/event.php,499.9791757873257,PayPal,Pending,8
2022,France,Megan Harris,kevin16@example.net,04 86 07 55 35,Software Assistance,"(60,)",No,/event.php,163.08628553478553,Bank Transfer,Resolved,8
2025,France,Travis Lopez,wrightelaine@example.net,+33 (0)4 37 57 59 23,Chatting with Sales Representative,"(38,)",No,/scheduledemo.php,388.75724597709143,Credit Card,Failed,7
2025,India,Ashley Williams,kimberlygross@example.net,9255254801,Chatting with Sales Representative,"(25,)",No,/images/events.jpg,263.1073444081072,Debit Card,Pending,7
2023,Portugal,Sonya Herring,gmeyer@example.org,+1-702-283-1659x9402,Prototyping solutions,"(3,)",Yes,/images/events.jpg,357.9058477169286,PayPal,Resolved,5
2022,Canada,Angela Williams,allennancy@example.net,1-390-628-0036,Inquiring about Events,"(2,)",Yes,/index.html,138.99104587610577,Bank Transfer,Failed,8
2022,Zimbabwe,Susan West,joseph90@example.net,(317)309-3273,Chatting with Sales Representative,"(38,)",No,/images/events.jpg,227.2694474744244,Credit Card,Resolved,8
2024,Germany,Kaitlin Suarez,caitlingarner@example.org,(03005) 16072,Software Assistance,"(42,)",Yes,/index.html,110.03482455525426,Bank Transfer,Resolved,4
2022,Russia,Brent Kelley,creilly@example.com,8 (486) 803-3540,AI-Powered Virtual Assistant,"(2,)",No,/index.html,499.2808683027863,Credit Card,Failed,8
2022,Russia,Dr. Jacqueline King,christopherlawson@example.com,8 657 792 51 66,Scheduled Demo,"(35,)",No,/event.php,454.7589062573116,Credit Card,Failed,4
2023,France,Vanessa Mcgee,jeffreychapman@example.org,0257547242,Software Assistance,"(49,)",Yes,/index.html,446.7778898582716,Bank Transfer,Failed,4
2024,Spain,Kelsey Mccann,leslie19@example.com,(806)542-4686,Inquiring about Events,"(18,)",No,/index.html,415.67335306242916,Bank Transfer,Pending,7
2025,France,Eddie Phillips,zrusso@example.net,0244252184,AI-Powered Virtual Assistant,"(5,)",Yes,/scheduledemo.php,150.79503219039276,Credit Card,Failed,5
2025,USA,Jessica Mejia MD,rhodeskristina@example.org,001-793-963-4191,Prototyping solutions,"(33,)",Yes,/images/events.jpg,112.3735521420029,PayPal,Failed,5
2025,India,Ann Hoover,barrmichael@example.net,+918871471664,Prototyping solutions,"(41,)",Yes,/scheduledemo.php,487.84278215959625,Debit Card,Failed,7
2024,Brazil,Henry Martinez,austin68@example.com,(051) 7122-9489,Inquiring about Events,"(1,)",No,/images/events.jpg,456.8281474596324,Bank Transfer,Failed,5
2023,Canada,Mr. Dustin Harper PhD,joseph99@example.org,(591) 761-6926 x222,Prototyping solutions,"(20,)",No,/prototype.php,123.17466745132273,Bank Transfer,Resolved,5
2023,Japan,Tiffany Davis,hhaynes@example.net,090-2910-5334,Chatting with Sales Representative,"(6,)",Yes,/event.php,188.6559829082002,Bank Transfer,Resolved,6
2022,Jamaica,James Ramirez,mwilson@example.org,7853498590,Software Assistance,"(8,)",Yes,/images/events.jpg,332.6873440386405,Debit Card,Pending,7
2024,Germany,Robin Bates,youngpam@example.org,(05075) 38476,Software Assistance,"(32,)",Yes,/images/events.jpg,380.18175316488987,Credit Card,Failed,4
2023,Zambia,Jacob Jackson,langmatthew@example.net,863-596-3659x0568,Software Assistance,"(31,)",Yes,/scheduledemo.php,409.2133995399614,Bank Transfer,Failed,8
2023,Spain,Autumn Reynolds,ijohnston@example.net,(500)310-2797,Chatting with Sales Representative,"(60,)",Yes,/scheduledemo.php,306.3600582063291,Debit Card,Resolved,6
2023,China,Jodi Smith,jcarroll@example.com,13741096475,AI-Powered Virtual Assistant,"(24,)",Yes,/images/events.jpg,227.73920089202818,Bank Transfer,Failed,6
2023,USA,Nathan Miles,patricia87@example.org,695-706-3362,Software Assistance,"(33,)",No,/prototype.php,238.28256036542882,Credit Card,Resolved,4
2024,Russia,Joshua Scott,fdavis@example.com,+7 (257) 347-03-22,Inquiring about Events,"(15,)",No,/prototype.php,365.8997305717373,Debit Card,Failed,7
2022,France,Tammy Osborne,jenniferfrye@example.com,+33 5 96 56 11 99,Chatting with Sales Representative,"(41,)",Yes,/scheduledemo.php,447.11725002968296,Debit Card,Pending,8
2024,Australia,Jason Sawyer,xclark@example.net,(02) 8813 4105,AI-Powered Virtual Assistant,"(11,)",Yes,/index.html,177.04786517513884,Credit Card,Pending,7
2022,Australia,Tony Miller,brandon28@example.com,(03) 2911 1189,Chatting with Sales Representative,"(4,)",Yes,/scheduledemo.php,493.984871057912,Debit Card,Failed,6
2024,China,Joe Mata,amymack@example.com,13906590288,Inquiring about Events,"(17,)",No,/event.php,143.4843748797175,Debit Card,Pending,7
2024,Jamaica,Karen Mitchell,wellsbrenda@example.com,(277)932-0037x06535,Chatting with Sales Representative,"(12,)",Yes,/images/events.jpg,200.58706488140072,Debit Card,Resolved,7
2023,Australia,Samantha Ware MD,jenniferwilliams@example.com,0290044164,Scheduled Demo,"(13,)",Yes,/index.html,235.2551607292042,Debit Card,Failed,7
2022,Zambia,Theresa Jones,danielkaufman@example.org,(981)768-6640x3348,Software Assistance,"(25,)",No,/event.php,179.30406547563678,Debit Card,Resolved,6
2025,Zambia,Joseph Love,thomasbrown@example.org,461.397.7565x078,Chatting with Sales Representative,"(32,)",Yes,/scheduledemo.php,332.72138451594606,Debit Card,Pending,7
2025,Japan,Ronald Bush,ibarraeric@example.org,080-6168-1782,Chatting with Sales Representative,"(4,)",No,/event.php,107.37112652318687,Credit Card,Failed,7
2022,France,Brandy Tucker,christina03@example.org,05 17 30 11 17,Chatting with Sales Representative,"(55,)",No,/prototype.php,333.0685615252472,PayPal,Resolved,7
2022,France,Amanda Gray,nancymiller@example.net,04 30 60 11 73,Prototyping solutions,"(43,)",Yes,/scheduledemo.php,102.91526243167164,PayPal,Resolved,6
2024,Jamaica,Fernando Fletcher,dmoyer@example.net,766.673.8399x5085,AI-Powered Virtual Assistant,"(40,)",No,/event.php,320.4676608107794,Bank Transfer,Failed,5
2023,USA,Crystal Allen,simonandre@example.com,3843899749,Chatting with Sales Representative,"(12,)",No,/prototype.php,150.85940797247827,Debit Card,Pending,7
2022,Canada,Valerie Morris,paul40@example.com,1 (879) 877-2956,Prototyping solutions,"(32,)",No,/images/events.jpg,391.8781738471867,Bank Transfer,Pending,4
2024,Netherlands,Kristen Everett,adam14@example.com,001-231-370-3888x16163,AI-Powered Virtual Assistant,"(1,)",No,/index.html,298.4191604450806,Debit Card,Resolved,8
2024,Canada,Judith Walker,dawn43@example.net,356.730.7972,AI-Powered Virtual Assistant,"(18,)",Yes,/scheduledemo.php,366.5896654239395,PayPal,Pending,7
2024,USA,Sara Wiley,justinwalls@example.com,(874)999-6026x09237,Inquiring about Events,"(5,)",No,/scheduledemo.php,223.321375794702,Debit Card,Resolved,4
2025,China,Pam Graham,davidjackson@example.net,13602875314,Software Assistance,"(34,)",No,/images/events.jpg,136.05825651903163,Bank Transfer,Failed,8
2022,Jamaica,Christopher Mcconnell,melanie17@example.com,516-282-4208x274,Software Assistance,"(6,)",No,/event.php,393.7748666601956,Credit Card,Failed,4
2023,China,Jamie Smith,wandadavis@example.net,18924461916,Chatting with Sales Representative,"(35,)",Yes,/prototype.php,189.28685856953607,Debit Card,Resolved,7
2024,Brazil,Darryl White,danielle77@example.com,0900-926-2945,AI-Powered Virtual Assistant,"(56,)",Yes,/index.html,348.78050053920765,PayPal,Pending,4
2022,Zambia,Patricia Cunningham,urobinson@example.com,394.644.9582x411,AI-Powered Virtual Assistant,"(35,)",No,/index.html,303.31596557733667,Bank Transfer,Pending,8
2025,Netherlands,Regina Wagner,susanlawson@example.org,(691)294-1512,Software Assistance,"(26,)",Yes,/index.html,468.41191290456436,Bank Transfer,Failed,5
2024,USA,Charles Molina,randerson@example.com,(792)327-8268,Chatting with Sales Representative,"(32,)",No,/images/events.jpg,270.9821928281783,Debit Card,Resolved,8
2025,Australia,Michael Mccormick,harrischristina@example.net,+61 434 600 756,Inquiring about Events,"(59,)",Yes,/prototype.php,210.0012741332158,PayPal,Pending,8
2022,Netherlands,Jennifer Anderson MD,johnsonjason@example.org,845-427-0172,Software Assistance,"(60,)",Yes,/index.html,203.83092102308376,PayPal,Pending,5
2022,China,Cindy Francis,walkerstacey@example.net,13708659372,AI-Powered Virtual Assistant,"(15,)",Yes,/prototype.php,303.307547247776,Debit Card,Failed,5
2022,India,Mark Blankenship,jamesward@example.net,3839584721,Software Assistance,"(15,)",No,/scheduledemo.php,385.31149798967283,Bank Transfer,Pending,6
2025,UK,Dr. Christopher Cannon,xcannon@example.com,416-412-9963x9227,Scheduled Demo,"(59,)",No,/prototype.php,322.26879187217907,Credit Card,Failed,5
2022,Japan,William Brown,tchristian@example.com,090-1921-1787,Inquiring about Events,"(30,)",Yes,/prototype.php,380.1110133886184,Bank Transfer,Failed,5
2022,China,Paige Dominguez,huffmanjenny@example.net,18292687380,AI-Powered Virtual Assistant,"(34,)",No,/event.php,183.4400352470601,Credit Card,Resolved,5
2022,Spain,Barry Hall,melissa56@example.org,992.223.8237,Software Assistance,"(17,)",No,/scheduledemo.php,481.673879364631,Debit Card,Resolved,4
