Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,Spain,Carol Wilkins,lisaporter@example.org,+1-994-887-8475x43829,Inquiring about Events,"(29,)",No,/scheduledemo.php,339.1323014502587,Debit Card,Failed,3
2024,Canada,Joseph Pierce,daniel14@example.org,(580) 797-0805 x451,Software Assistance,"(6,)",No,/scheduledemo.php,108.7973791710405,Credit Card,Failed,7
2022,Germany,Kendra Walker,tfigueroa@example.com,08611260657,Chatting with Sales Representative,"(60,)",No,/index.html,473.67983311644764,Credit Card,Failed,5
2023,UK,Deborah Richmond,nweber@example.net,(871)657-4782,Chatting with Sales Representative,"(8,)",No,/scheduledemo.php,133.02334414183088,Bank Transfer,Pending,5
2024,France,Debra Gonzales,vfields@example.org,04 58 35 28 43,Prototyping solutions,"(13,)",Yes,/scheduledemo.php,428.9122276506871,Bank Transfer,Failed,3
2024,Russia,Thomas Harris DVM,tim81@example.com,8 (333) 610-08-42,Software Assistance,"(3,)",Yes,/prototype.php,331.6281963004199,Debit Card,Pending,3
2023,China,Leslie Pennington,plopez@example.com,18293987165,AI-Powered Virtual Assistant,"(5,)",No,/prototype.php,322.9105877853737,Credit Card,Failed,4
2025,Germany,Dustin Johnson,nathan76@example.org,04292 60001,Scheduled Demo,"(43,)",Yes,/scheduledemo.php,326.8701143303065,Debit Card,Resolved,7
2023,Netherlands,Patrick Patel,chad04@example.net,(211)557-5753x72446,Inquiring about Events,"(12,)",Yes,/prototype.php,374.76488460874197,PayPal,Failed,7
2022,Germany,Jeremiah Marquez,jamesmiles@example.com,(02170) 08683,Software Assistance,"(60,)",Yes,/images/events.jpg,296.3067563970187,Bank Transfer,Pending,7
2025,France,Shelly Hubbard,barberdonna@example.com,0563407215,Inquiring about Events,"(18,)",Yes,/images/events.jpg,294.1413845120701,Bank Transfer,Resolved,5
2024,Russia,Kristina Vance,richard91@example.com,+7 940 090 68 66,Prototyping solutions,"(49,)",Yes,/scheduledemo.php,479.42274579550093,Debit Card,Resolved,5
2025,Canada,Jessica Arnold,ilewis@example.net,638 330 6244,AI-Powered Virtual Assistant,"(57,)",No,/prototype.php,419.1528259051088,Bank Transfer,Resolved,4
2024,Brazil,Joanne Taylor,patricia93@example.net,+55 (071) 3272-0540,Prototyping solutions,"(48,)",Yes,/prototype.php,145.6084837883356,Bank Transfer,Pending,3
2022,Australia,Kyle Adams,kimpatrick@example.com,02.2512.3969,Inquiring about Events,"(26,)",No,/event.php,395.0572903849219,Bank Transfer,Resolved,7
2025,India,Angela Brown,shaynes@example.com,+917540213057,Software Assistance,"(30,)",No,/index.html,351.6666257272067,Debit Card,Resolved,7
2024,India,Sean Khan,troy98@example.net,+914014741848,AI-Powered Virtual Assistant,"(42,)",Yes,/images/events.jpg,489.75208507083636,PayPal,Failed,6
2023,Netherlands,Megan Boyer,ehickman@example.com,001-964-841-7273,Inquiring about Events,"(57,)",Yes,/index.html,342.96265745404446,PayPal,Resolved,6
2024,USA,Zachary Miller PhD,ajohnson@example.com,(522)304-7707,Prototyping solutions,"(6,)",Yes,/event.php,153.24240638057617,Bank Transfer,Resolved,4
2025,Zimbabwe,Oscar Hernandez,jblake@example.com,+1-818-539-0727x57766,Chatting with Sales Representative,"(1,)",Yes,/index.html,248.527111715555,Debit Card,Resolved,3
2022,India,Shawn Reed,jason50@example.com,08407862527,Inquiring about Events,"(56,)",Yes,/scheduledemo.php,235.17965809186788,Credit Card,Failed,4
2025,USA,Michelle Sharp,boydjustin@example.org,+1-419-408-4079x86106,Scheduled Demo,"(35,)",Yes,/scheduledemo.php,342.95378333135716,Bank Transfer,Resolved,7
2025,Germany,Gregory Bryant,johnsonmonique@example.net,05352 78625,Prototyping solutions,"(1,)",No,/index.html,269.83721163243365,PayPal,Pending,4
2025,Jamaica,David Gilbert,parksaaron@example.com,001-802-202-0745x17574,Prototyping solutions,"(56,)",No,/index.html,437.213376297001,Debit Card,Resolved,5
2025,Zimbabwe,William Olson,drogers@example.net,447-411-9098x0912,Scheduled Demo,"(59,)",No,/prototype.php,245.56995518299541,Credit Card,Resolved,4
2023,Zimbabwe,Amy Edwards,jennifer38@example.net,(504)231-1520,AI-Powered Virtual Assistant,"(36,)",Yes,/event.php,217.73188380787064,PayPal,Resolved,6
2025,Australia,Catherine Hess,elizabethbarber@example.com,08-4688-1304,Chatting with Sales Representative,"(2,)",No,/scheduledemo.php,176.05653468907008,PayPal,Failed,5
2022,Zambia,Debra Hill,belindagarcia@example.net,+1-403-898-7033,Chatting with Sales Representative,"(18,)",No,/event.php,182.25611996034993,PayPal,Pending,7
2024,Jamaica,Robert Price,brownerika@example.net,665.510.8655,Inquiring about Events,"(42,)",Yes,/event.php,423.687310312492,Credit Card,Pending,5
2023,Japan,Gregg Davis,saramiller@example.net,090-0782-5782,Inquiring about Events,"(25,)",No,/event.php,273.5977912001109,Debit Card,Pending,5
2024,Japan,James Jones,brian24@example.net,080-0781-6839,Inquiring about Events,"(17,)",Yes,/prototype.php,287.7560303341652,Credit Card,Pending,3
2025,France,William Edwards,heathercarter@example.net,+33 3 20 82 92 89,Prototyping solutions,"(39,)",Yes,/scheduledemo.php,147.80929942920017,Debit Card,Failed,5
2023,Zimbabwe,Kevin Williams,carrkristi@example.com,4703776145,AI-Powered Virtual Assistant,"(45,)",No,/prototype.php,471.9668515950867,PayPal,Resolved,6
2024,France,Debra Leach,fmiller@example.com,05 55 24 16 24,Inquiring about Events,"(8,)",Yes,/prototype.php,481.0196396052384,Bank Transfer,Failed,5
2022,Russia,Isaac Fletcher,markrandall@example.org,+78401424768,Scheduled Demo,"(36,)",No,/scheduledemo.php,326.788685495453,Bank Transfer,Resolved,6
2025,Spain,Steven Kline,bradleycourtney@example.net,8507723165,Inquiring about Events,"(12,)",Yes,/prototype.php,378.0932561299692,Credit Card,Failed,6
2023,Russia,Matthew Jones,karen36@example.com,+79493123660,Software Assistance,"(3,)",Yes,/index.html,395.9441775933274,Bank Transfer,Pending,4
2023,France,Joseph Craig,paul91@example.com,+33 4 20 17 41 32,Software Assistance,"(11,)",No,/event.php,132.42619910529157,Debit Card,Failed,5
2023,Spain,Sarah Molina,matthew53@example.com,001-500-420-8453,Software Assistance,"(30,)",Yes,/index.html,347.6773743929966,Bank Transfer,Failed,6
2023,Zambia,Holly Fuller,shane03@example.net,001-924-390-8974x848,Chatting with Sales Representative,"(23,)",Yes,/scheduledemo.php,457.19723004707805,Debit Card,Failed,4
2025,India,Kristina Booth,aharper@example.org,+914598399704,Software Assistance,"(49,)",Yes,/event.php,287.32815371828644,Credit Card,Pending,7
2023,Canada,Barbara Boone,robert21@example.com,1 (630) 268-8048,Software Assistance,"(44,)",Yes,/index.html,460.36749452957247,PayPal,Failed,6
2025,Russia,Jamie Smith,mitchelldana@example.com,+7 871 004 71 75,Chatting with Sales Representative,"(1,)",Yes,/index.html,393.6483663157543,Bank Transfer,Pending,7
2025,China,Stephanie Norton,tammygrant@example.net,13413669930,Software Assistance,"(42,)",No,/index.html,155.967782324844,Credit Card,Resolved,4
2025,Brazil,Mary Nunez MD,zclarke@example.net,+55 (061) 1230 5370,Chatting with Sales Representative,"(14,)",Yes,/index.html,334.1774657394219,Debit Card,Failed,7
2025,Japan,Donna Ortega,jacobmendez@example.com,080-7425-0367,AI-Powered Virtual Assistant,"(43,)",Yes,/scheduledemo.php,279.4419174904323,Debit Card,Resolved,4
2024,Australia,Janice Edwards,michellepatterson@example.com,(07)-9193-2203,Prototyping solutions,"(40,)",No,/index.html,362.39211554813886,Bank Transfer,Pending,3
2025,India,Julie Ramirez,vmoreno@example.org,4005061914,AI-Powered Virtual Assistant,"(3,)",No,/scheduledemo.php,367.5689046486324,Credit Card,Failed,4
2022,Canada,Jamie Walker,cgonzalez@example.net,(552) 467-2507,Chatting with Sales Representative,"(15,)",No,/event.php,422.9771755908707,PayPal,Failed,7
2022,India,Brent Garcia,sheadonna@example.org,00083288810,Prototyping solutions,"(60,)",Yes,/images/events.jpg,331.0413460047446,Credit Card,Failed,4
2022,Jamaica,Curtis Ramirez,dreid@example.org,237-473-4102x43680,Prototyping solutions,"(32,)",No,/prototype.php,164.21673990905413,Bank Transfer,Failed,4
2023,Spain,Mr. Jacob Moore MD,cpotter@example.net,+1-938-862-4878,Inquiring about Events,"(59,)",No,/images/events.jpg,356.88480384764836,Bank Transfer,Pending,5
2022,UK,Andrew Ochoa,dixontheresa@example.org,(706)959-3576x8197,Prototyping solutions,"(14,)",Yes,/prototype.php,476.9521090168893,Bank Transfer,Failed,4
2025,UK,Taylor Smith,melissa35@example.org,+1-661-737-1849x603,Prototyping solutions,"(45,)",Yes,/images/events.jpg,461.55380276634565,Debit Card,Resolved,4
2024,Netherlands,Ryan Ford,kelly28@example.net,203-261-4761x031,Chatting with Sales Representative,"(4,)",Yes,/prototype.php,452.37322499315036,Bank Transfer,Pending,6
2024,USA,Michael Welch,smithrobert@example.net,5888689967,AI-Powered Virtual Assistant,"(3,)",Yes,/prototype.php,123.30398845488047,Bank Transfer,Resolved,7
2022,Japan,Charles West,browndavid@example.org,23-4053-6426,Inquiring about Events,"(48,)",Yes,/images/events.jpg,261.89632702969254,PayPal,Failed,4
2024,Jamaica,Jennifer Norris,cwest@example.com,712-825-7333x16058,Inquiring about Events,"(31,)",No,/index.html,132.77335292711126,Bank Transfer,Failed,5
2022,Germany,Robert Evans,flemingkathleen@example.org,(06472) 43843,AI-Powered Virtual Assistant,"(30,)",No,/scheduledemo.php,478.14742805804514,PayPal,Pending,6
2022,France,Justin Henderson,jessicareyes@example.com,+33 4 95 26 81 30,Prototyping solutions,"(29,)",Yes,/scheduledemo.php,203.1311433136666,PayPal,Pending,5
2022,USA,Kristen Lewis,jason78@example.org,455-415-7974x96028,Software Assistance,"(4,)",No,/images/events.jpg,143.94179398354115,Bank Transfer,Resolved,6
2023,UK,Michael Powers,wintersian@example.com,3623436836,Prototyping solutions,"(1,)",No,/scheduledemo.php,425.5044689332443,Credit Card,Resolved,4
2023,Netherlands,Marilyn Solomon,rmurphy@example.net,+1-489-903-7241x535,Software Assistance,"(11,)",No,/scheduledemo.php,402.67759631936894,PayPal,Pending,5
2024,Portugal,Willie Rodriguez,harrisonjason@example.net,+1-871-759-9381x25734,Software Assistance,"(7,)",Yes,/index.html,374.8564795261307,Bank Transfer,Pending,6
2024,Jamaica,Claudia Holmes,dan25@example.com,001-543-827-5578,Inquiring about Events,"(36,)",Yes,/images/events.jpg,398.56853311568716,Credit Card,Pending,3
2024,Netherlands,Lisa Gray,tammyturner@example.org,+1-722-272-0080x2572,Software Assistance,"(16,)",Yes,/index.html,392.30152416444935,PayPal,Pending,3
2022,Brazil,Alyssa Rodriguez,adam14@example.org,(061) 0222-7252,Prototyping solutions,"(50,)",Yes,/index.html,402.22082227409743,Debit Card,Resolved,7
2024,Netherlands,Linda Gonzalez,mevans@example.com,534-374-1514,Inquiring about Events,"(5,)",No,/scheduledemo.php,392.3708243919974,Credit Card,Failed,4
2024,Germany,Angela Arias,erica62@example.net,(00528) 28576,Software Assistance,"(14,)",No,/index.html,131.8607221929592,Bank Transfer,Resolved,4
2022,Zimbabwe,Samuel Ponce MD,dharvey@example.net,351-857-3936x21548,Software Assistance,"(34,)",Yes,/images/events.jpg,209.29271578619097,Credit Card,Failed,7
2024,Brazil,Julia Harris,jacobcooper@example.org,+55 (084) 1671-3044,Software Assistance,"(25,)",No,/scheduledemo.php,105.19723176487213,PayPal,Failed,6
2024,France,Robert Hernandez,serranoallison@example.com,05 36 27 09 30,Software Assistance,"(5,)",No,/scheduledemo.php,180.35905962165907,Debit Card,Resolved,7
2024,Zambia,Zachary Long,kevinbrown@example.com,+1-675-325-2345x323,AI-Powered Virtual Assistant,"(11,)",Yes,/images/events.jpg,253.74145800736903,Credit Card,Pending,6
2025,Zambia,John Mosley,pamelafernandez@example.net,232-615-2464x7713,AI-Powered Virtual Assistant,"(9,)",No,/index.html,234.05512622489604,Credit Card,Failed,7
2022,Jamaica,Margaret Jackson,dustin76@example.com,+1-858-348-7671,Chatting with Sales Representative,"(48,)",Yes,/scheduledemo.php,256.0432568698127,PayPal,Resolved,7
2022,Germany,Joseph Higgins,hernandezrachael@example.org,(08539) 515747,Prototyping solutions,"(38,)",Yes,/images/events.jpg,328.6793293547477,PayPal,Failed,6
2023,Brazil,Vanessa Myers,sandrasandoval@example.net,+55 (011) 6530-3996,AI-Powered Virtual Assistant,"(43,)",No,/event.php,488.5479930564111,Debit Card,Failed,5
2023,Netherlands,Michelle Wilson,carlthomas@example.net,328.410.8297x1727,Software Assistance,"(40,)",No,/images/events.jpg,351.26465151314216,Credit Card,Resolved,3
2024,India,Briana Johns,jacksonlindsay@example.net,+911150350280,AI-Powered Virtual Assistant,"(54,)",No,/index.html,405.49632268493554,Credit Card,Resolved,4
2025,Jamaica,John Nguyen,robert07@example.net,3074837116,Software Assistance,"(25,)",No,/scheduledemo.php,153.0779194112968,Bank Transfer,Failed,7
2025,Jamaica,Steven Meyer,dweaver@example.org,942-563-2586x13066,Software Assistance,"(53,)",No,/scheduledemo.php,352.83797777167035,Bank Transfer,Pending,5
2022,France,Christopher Foster,mariamitchell@example.com,+33 1 44 12 61 39,Software Assistance,"(50,)",Yes,/event.php,264.65354432378695,Credit Card,Resolved,5
2024,Australia,Jason Henry,xanderson@example.com,0891703886,Scheduled Demo,"(48,)",No,/images/events.jpg,201.33254572554011,Debit Card,Resolved,7
2023,India,Joshua Vaughn,carlsondavid@example.org,08821852817,Scheduled Demo,"(38,)",Yes,/event.php,409.0400079855459,PayPal,Failed,6
2025,Spain,Heather Jackson MD,kylehayes@example.com,(894)773-0001,Scheduled Demo,"(54,)",Yes,/scheduledemo.php,432.9727424791845,Debit Card,Pending,6
2024,Netherlands,John Carr,ronaldday@example.org,669-680-3795x151,Software Assistance,"(28,)",Yes,/index.html,345.4681687089045,Bank Transfer,Resolved,6
2025,Japan,Laura Mcknight,andrew97@example.org,090-8544-2265,Software Assistance,"(1,)",No,/scheduledemo.php,318.77308948685766,Bank Transfer,Failed,5
2022,China,Theresa Conner,tmurphy@example.com,13860947374,Scheduled Demo,"(57,)",Yes,/prototype.php,456.24223291025737,Debit Card,Failed,4
2023,Brazil,Taylor Hayes DDS,srobinson@example.net,+55 (051) 6972-2033,Prototyping solutions,"(51,)",No,/images/events.jpg,420.1353090510335,PayPal,Failed,6
2023,Germany,Alan Morris,gonzalezcynthia@example.org,(06930) 292085,Scheduled Demo,"(56,)",Yes,/index.html,138.36841867379022,PayPal,Pending,7
2025,UK,Jessica Cox,matthew85@example.com,505-519-6499,Inquiring about Events,"(36,)",No,/scheduledemo.php,491.40551658620456,Credit Card,Resolved,6
2023,Canada,James Morrison,mario06@example.org,468-416-0817 x936,AI-Powered Virtual Assistant,"(41,)",Yes,/scheduledemo.php,421.5751924167434,Credit Card,Failed,6
2024,UK,Luis Arnold,dylansalazar@example.com,+1-444-831-5872x4088,Chatting with Sales Representative,"(25,)",No,/scheduledemo.php,234.72163491811338,Bank Transfer,Pending,7
2025,India,Stephanie Allen,gabrielle91@example.org,05703034186,Inquiring about Events,"(51,)",Yes,/images/events.jpg,219.7931373615191,Debit Card,Pending,7
2022,Canada,Amanda Willis,ronaldhicks@example.org,842-380-5373,Scheduled Demo,"(29,)",Yes,/images/events.jpg,173.85372067338736,PayPal,Failed,4
2025,India,Melissa Garcia,mark04@example.net,+917473395731,Software Assistance,"(40,)",No,/index.html,494.79080017132,Credit Card,Resolved,4
2022,Germany,Lindsay Flores,lorirowland@example.net,(03498) 406383,Chatting with Sales Representative,"(31,)",No,/index.html,257.6377866965006,Debit Card,Pending,3
2024,Netherlands,Ashley Brown,udaniel@example.org,001-824-750-0896x973,Prototyping solutions,"(13,)",No,/index.html,358.6917020005001,PayPal,Pending,3
2022,Jamaica,Olivia Stevens,uoliver@example.org,711-971-8745x53617,Scheduled Demo,"(59,)",Yes,/event.php,420.0375800586603,PayPal,Pending,7
2025,Spain,Cassandra Zhang,awest@example.org,(643)695-0132,Chatting with Sales Representative,"(22,)",Yes,/index.html,452.7718505377027,Credit Card,Pending,5
2024,Brazil,Pamela Shannon,brandonjohnson@example.com,+55 (011) 0041 3585,Scheduled Demo,"(10,)",Yes,/images/events.jpg,109.93987325418443,PayPal,Failed,7
2025,Zimbabwe,Judith Lopez,owiggins@example.org,(553)280-7748,Scheduled Demo,"(38,)",No,/event.php,103.66862880291356,PayPal,Resolved,6
2025,Germany,Kyle Smith,jennifer76@example.net,(01277) 205639,AI-Powered Virtual Assistant,"(26,)",Yes,/index.html,187.65719261809105,PayPal,Resolved,7
2024,China,Courtney Flores,burchsamantha@example.com,15965833221,Chatting with Sales Representative,"(34,)",No,/scheduledemo.php,495.5464794439209,Debit Card,Resolved,7
2022,Spain,Shelly Mitchell,denise60@example.net,+1-296-264-2102x451,Chatting with Sales Representative,"(9,)",Yes,/scheduledemo.php,253.0778547713851,Bank Transfer,Failed,7
2023,China,Kara Young,curtisjuan@example.org,15950772576,Inquiring about Events,"(37,)",No,/images/events.jpg,400.04228430775674,Bank Transfer,Failed,5
2023,Germany,Hannah Preston,lucasewing@example.net,+49(0)6906 85985,Scheduled Demo,"(22,)",Yes,/images/events.jpg,344.57118171559404,Credit Card,Resolved,7
2022,France,Jessica Jacobs,stephanie17@example.net,+33 (0)4 94 82 50 78,Scheduled Demo,"(7,)",No,/index.html,169.2552705116825,Bank Transfer,Failed,7
2024,India,Nancy King,yolandaryan@example.com,+912743281187,Scheduled Demo,"(48,)",No,/images/events.jpg,241.31798929596658,Bank Transfer,Resolved,5
2025,Brazil,Daniel Silva,karlanorris@example.net,+55 81 3814-9352,Scheduled Demo,"(25,)",No,/images/events.jpg,288.2664769720476,Bank Transfer,Pending,4
2025,USA,Debbie Sandoval,ggreene@example.org,622.498.2604,AI-Powered Virtual Assistant,"(19,)",Yes,/prototype.php,160.42565582192805,PayPal,Failed,5
2025,Spain,Linda Oneal,desireerice@example.net,260.363.5195,Prototyping solutions,"(44,)",No,/event.php,233.39374229306884,Bank Transfer,Resolved,4
2025,India,Timothy Thompson,sadams@example.net,+918386175581,Prototyping solutions,"(21,)",No,/index.html,292.6435834408743,PayPal,Resolved,6
2024,Russia,Curtis Schultz,paige02@example.net,+7 395 477 81 37,Chatting with Sales Representative,"(29,)",No,/scheduledemo.php,229.16761166676315,Bank Transfer,Failed,6
2024,Spain,Heather Wright MD,brianjackson@example.com,832-258-5799,Prototyping solutions,"(32,)",Yes,/scheduledemo.php,183.291792266353,PayPal,Failed,4
2024,Zambia,Kimberly Pitts,zachary86@example.net,001-515-747-2962,AI-Powered Virtual Assistant,"(57,)",No,/index.html,403.1371717119978,Bank Transfer,Resolved,6
2025,Russia,Sara Brown,kellyfowler@example.org,8 (216) 858-20-36,Scheduled Demo,"(20,)",Yes,/event.php,481.81096155275213,Credit Card,Pending,4
2023,Spain,Selena King,robinrogers@example.org,793.631.8182x58780,Chatting with Sales Representative,"(10,)",No,/index.html,460.26232391632897,Debit Card,Pending,3
2023,UK,Zoe Perez PhD,hawkinsjon@example.com,413.444.0575x130,Inquiring about Events,"(27,)",No,/index.html,466.0188395848486,Credit Card,Resolved,5
2025,China,Amanda Rush,thomas70@example.net,18963860512,Scheduled Demo,"(48,)",Yes,/prototype.php,452.04310938754537,Bank Transfer,Resolved,6
2024,Australia,Adam Young,kimberlyharrison@example.com,+61-2-0989-6001,Software Assistance,"(46,)",No,/scheduledemo.php,100.43028420596265,Credit Card,Failed,5
2025,Netherlands,Amy Smith,woodjoshua@example.com,(307)550-9691x402,Scheduled Demo,"(26,)",No,/scheduledemo.php,304.6753158649705,Bank Transfer,Failed,3
2022,Germany,Nicholas Nunez,jaredmarshall@example.org,(03338) 92605,Inquiring about Events,"(48,)",No,/index.html,250.23816551769036,Debit Card,Pending,7
2023,Netherlands,Randy Berry,scottmichele@example.com,999.443.0967x1769,Scheduled Demo,"(8,)",Yes,/images/events.jpg,132.90084421307859,PayPal,Failed,3
2023,Zambia,Evan Jones,victoriawilliams@example.com,(497)982-4720,Chatting with Sales Representative,"(55,)",No,/scheduledemo.php,449.8163335901164,Credit Card,Failed,7
2025,Canada,Joseph Smith,carlos70@example.net,(455) 640-9952,Software Assistance,"(20,)",Yes,/index.html,140.73107670469722,Debit Card,Failed,5
2022,Canada,Matthew Robertson,jimenezedward@example.org,842 946 0619,Chatting with Sales Representative,"(46,)",Yes,/prototype.php,335.52914914122846,Credit Card,Pending,4
2025,Germany,Calvin Reyes,barbarapacheco@example.com,(03060) 594643,Scheduled Demo,"(26,)",Yes,/event.php,385.0426351821365,Debit Card,Resolved,7
2023,India,Anna Lutz,butlervictoria@example.org,+917292947699,Scheduled Demo,"(5,)",No,/event.php,440.94446415918765,PayPal,Failed,7
2024,Brazil,Justin Barry,denise85@example.org,(031) 2877 7718,Scheduled Demo,"(50,)",No,/event.php,158.612860352992,Credit Card,Failed,5
2025,Zambia,Jason Walter Jr.,jenniferquinn@example.net,594.228.1321x653,Inquiring about Events,"(50,)",No,/prototype.php,171.01767300027774,Debit Card,Resolved,3
2025,Australia,David Davis,veronicavang@example.net,0467 722 164,Software Assistance,"(6,)",No,/images/events.jpg,126.84506996176528,Debit Card,Pending,3
2024,Australia,John Brooks,khahn@example.org,0843212481,Inquiring about Events,"(14,)",Yes,/index.html,464.79621892465127,PayPal,Failed,3
2022,Spain,Kevin Harvey,mckaysarah@example.com,611.655.7486,AI-Powered Virtual Assistant,"(41,)",No,/prototype.php,153.952473699269,Credit Card,Resolved,7
2022,Spain,Jeffrey Fisher,patricia85@example.org,001-803-740-6910x376,Chatting with Sales Representative,"(16,)",No,/scheduledemo.php,279.0442843496396,Bank Transfer,Failed,4
2024,Portugal,Jennifer Frost,kellycollins@example.com,(465)918-1739,Inquiring about Events,"(7,)",Yes,/prototype.php,466.84705425073963,Credit Card,Failed,3
2022,Canada,Bernard Marquez,qwilliams@example.com,818-898-5803 x709,Chatting with Sales Representative,"(49,)",No,/prototype.php,114.55621786686226,Credit Card,Failed,3
2022,India,Hannah Solomon,zacharytaylor@example.org,+919791370794,Scheduled Demo,"(35,)",Yes,/scheduledemo.php,102.36379620784955,Debit Card,Pending,5
2024,France,Jordan Scott,wardpaige@example.org,05 86 81 56 26,Prototyping solutions,"(48,)",Yes,/images/events.jpg,350.6998391941542,Bank Transfer,Pending,3
2023,Zambia,Austin Torres,marymartin@example.net,700.595.4056x51572,Scheduled Demo,"(37,)",Yes,/prototype.php,397.4793284363546,Bank Transfer,Pending,3
2024,Russia,Robert Patel,george76@example.net,+75327775610,Software Assistance,"(50,)",No,/prototype.php,477.905466333672,Bank Transfer,Pending,3
2023,Canada,Leah Walsh,bbird@example.net,1-423-883-9127,AI-Powered Virtual Assistant,"(27,)",Yes,/prototype.php,164.05263223198904,Bank Transfer,Resolved,7
2022,India,Matthew Porter,ywest@example.com,+919428505457,Software Assistance,"(43,)",Yes,/event.php,325.45093434365845,Credit Card,Resolved,7
2023,Brazil,Joe Powers,clayton61@example.org,11 1512-8634,AI-Powered Virtual Assistant,"(37,)",Yes,/images/events.jpg,385.9788937494485,PayPal,Resolved,4
2024,Canada,David Castillo,justingeorge@example.org,582 577 5006,AI-Powered Virtual Assistant,"(27,)",Yes,/index.html,445.1089086391717,Bank Transfer,Pending,5
2022,Zimbabwe,Elizabeth Morse,wendy56@example.com,+1-523-423-0474x0474,Scheduled Demo,"(50,)",No,/prototype.php,496.00418639622757,Credit Card,Failed,6
2024,Canada,Erin Abbott,janet51@example.com,437-870-2133,AI-Powered Virtual Assistant,"(7,)",No,/scheduledemo.php,341.29422063752577,Debit Card,Pending,5
2022,Brazil,Timothy Abbott,mcgrathjoseph@example.org,0800-141-4444,Prototyping solutions,"(7,)",Yes,/prototype.php,278.22744493326763,PayPal,Resolved,5
2023,Australia,Kirsten Hampton,michael04@example.org,+61-457-906-894,Scheduled Demo,"(46,)",Yes,/images/events.jpg,269.33176692336417,PayPal,Pending,4
2025,Japan,Phyllis Carpenter,rmoore@example.com,070-4517-9870,Inquiring about Events,"(36,)",Yes,/scheduledemo.php,384.46911912992334,Bank Transfer,Pending,6
2025,Jamaica,Kerry James,brianlee@example.org,306-265-3228x3244,AI-Powered Virtual Assistant,"(22,)",No,/prototype.php,448.5275768956944,Credit Card,Pending,5
2025,Netherlands,Maria Gill,leslie04@example.org,(449)630-0381,Inquiring about Events,"(12,)",Yes,/event.php,409.2753585436432,Debit Card,Pending,4
2025,UK,Jacob Fox,mbailey@example.org,373-707-8234,Scheduled Demo,"(48,)",No,/images/events.jpg,325.7139187290715,Bank Transfer,Pending,7
2025,USA,Patrick Smith,oholland@example.net,(794)578-0435,Software Assistance,"(41,)",Yes,/prototype.php,102.01789042499807,Debit Card,Failed,3
2023,Zimbabwe,Krista Anderson,lori38@example.org,(896)382-3220x7490,Chatting with Sales Representative,"(53,)",No,/scheduledemo.php,413.0922654630827,Bank Transfer,Resolved,5
2025,Japan,Brenda Burgess,cooperjames@example.org,070-4428-5634,Software Assistance,"(56,)",Yes,/images/events.jpg,379.5182301854081,Credit Card,Resolved,3
2022,China,Pamela Williams,campbellandrew@example.org,13258578216,Chatting with Sales Representative,"(45,)",Yes,/images/events.jpg,347.15498273006574,Bank Transfer,Failed,3
2024,France,Darren Houston,molly71@example.com,+33 (0)3 66 72 84 78,Chatting with Sales Representative,"(39,)",No,/event.php,398.1325737893195,Credit Card,Pending,3
2025,Netherlands,Debra Brown DDS,michellejones@example.com,391.559.8998x77729,Software Assistance,"(51,)",Yes,/images/events.jpg,111.70133575099364,PayPal,Pending,3
2024,China,Collin Patel DDS,riveraashley@example.net,18255595353,AI-Powered Virtual Assistant,"(4,)",No,/event.php,287.3225354703962,Credit Card,Failed,6
2022,Japan,Karen Griffin,aimeepowell@example.com,070-5412-0447,AI-Powered Virtual Assistant,"(51,)",Yes,/scheduledemo.php,146.1691507721689,Credit Card,Resolved,4
2025,China,Alexis Larson,bradley58@example.org,13462936431,Scheduled Demo,"(14,)",Yes,/index.html,444.8808851892733,Credit Card,Resolved,5
2024,Jamaica,Morgan Maldonado,stephanietran@example.net,(222)378-5863,Chatting with Sales Representative,"(1,)",Yes,/prototype.php,390.87491020965905,Debit Card,Pending,7
2024,Germany,Misty Smith,davidhooper@example.org,(05044) 667525,Software Assistance,"(59,)",No,/event.php,255.77121904369787,Debit Card,Pending,5
2022,Jamaica,Jose Myers,ebrown@example.org,(703)825-1573,Inquiring about Events,"(12,)",No,/event.php,126.1745670251813,Credit Card,Failed,7
2024,Japan,Jessica Wall,christopher83@example.org,080-6491-7139,Inquiring about Events,"(13,)",Yes,/prototype.php,452.9571514422808,Bank Transfer,Resolved,7
2025,Portugal,Kenneth Graham,santiagonancy@example.net,799.731.1958x8776,Software Assistance,"(53,)",Yes,/index.html,438.32263207624334,PayPal,Resolved,6
2024,Japan,Christian Simon,rhudson@example.com,080-2999-4626,Scheduled Demo,"(6,)",No,/index.html,263.3830014050669,PayPal,Pending,7
2023,Spain,Jenna Adams MD,sperez@example.com,(468)905-6098,Scheduled Demo,"(31,)",No,/images/events.jpg,431.7209857205743,Credit Card,Failed,4
2023,China,Danielle Fernandez,tbarton@example.net,18046340492,Inquiring about Events,"(52,)",No,/images/events.jpg,225.61027906713056,Credit Card,Resolved,7
2023,China,Ryan Mooney,yross@example.com,18912178606,Prototyping solutions,"(9,)",No,/images/events.jpg,131.6218274791438,Bank Transfer,Resolved,5
2022,Brazil,Karen Webb,victoriablake@example.org,+55 11 6042-8395,AI-Powered Virtual Assistant,"(13,)",Yes,/images/events.jpg,313.13867700753764,PayPal,Pending,7
